0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,8.8535430448274e-08,0.0,0.5000000032509097,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,7.061530563027066e-07,0.0,0.5000000259290525,0
-1.691325757886282e-06,0.0,0.9999999999985697,0.0,1.0,0.0,-0.9999999999985697,0.0,-1.691325757886282e-06,2.3760881366537567e-06,0.0,0.5000000872449573,0
-3.996975989576323e-06,0.0,0.9999999999920121,0.0,1.0,0.0,-0.9999999999920121,0.0,-3.996975989576323e-06,5.615220834341369e-06,0.0,0.5000002061726128,0
-7.783013695551161e-06,0.0,0.9999999999697123,0.0,1.0,0.0,-0.9999999999697123,0.0,-7.783013695551161e-06,1.093410213345585e-05,0.0,0.5000004014438771,0
-1.340836716627147e-05,0.0,0.9999999999101078,0.0,1.0,0.0,-0.9999999999101078,0.0,-1.340836716627147e-05,1.8836979724720656e-05,0.0,0.5000006915437578,0
-2.1227495813631676e-05,0.0,0.9999999997746967,0.0,1.0,0.0,-0.9999999997746967,0.0,-2.1227495813631676e-05,2.982182399178854e-05,0.0,0.5000010947029386,0
-3.159040844801259e-05,0.0,0.999999999501023,0.0,1.0,0.0,-0.999999999501023,0.0,-3.159040844801259e-05,4.438035404995018e-05,0.0,0.5000016288888668,0
-4.484268155483777e-05,0.0,0.9999999989945669,0.0,1.0,0.0,-0.9999999989945669,0.0,-4.484268155483777e-05,6.299806384061458e-05,0.0,0.5000023117953023,0
-6.132547757036752e-05,0.0,0.999999998119593,0.0,1.0,0.0,-0.999999998119593,0.0,-6.132547757036752e-05,8.615424827844999e-05,0.0,0.5000031608304046,0
-8.137556315638856e-05,0.0,0.9999999966890089,0.0,1.0,0.0,-0.9999999966890089,0.0,-8.137556315638856e-05,0.0001143220294480359,0.0,0.5000041931034279,0
-0.00010532532747337502,0.0,0.9999999944532877,0.0,1.0,0.0,-0.9999999944532877,0.0,-0.00010532532747337502,0.0001479683828466813,0.0,0.5000054254101004,0
-0.00013350280045160834,0.0,0.9999999910885011,0.0,1.0,0.0,-0.9999999910885011,0.0,-0.00013350280045160834,0.0001875541636702206,0.0,0.5000068742167556,0
-0.00016623167105965077,0.0,0.9999999861835157,0.0,1.0,0.0,-0.9999999861835157,0.0,-0.00016623167105965077,0.0002335341331382739,0.0,0.5000085556432874,0
-0.00020383130556947084,0.0,0.9999999792263993,0.0,1.0,0.0,-0.9999999792263993,0.0,-0.00020383130556947084,0.0002863569848555464,0.0,0.5000104854449943,0
-0.00024661676581742115,0.0,0.999999969590085,0.0,1.0,0.0,-0.999999969590085,0.0,-0.00024661676581742115,0.0003464653712055974,0.0,0.5000126789933819,0
-0.00029489882746016455,0.0,0.9999999565173399,0.0,1.0,0.0,-0.9999999565173399,0.0,-0.00029489882746016455,0.0004142959297733876,0.0,0.5000151512559876,0
-0.000348983998224545,0.0,0.9999999391050827,0.0,1.0,0.0,-0.9999999391050827,0.0,-0.000348983998224545,0.0004902793097928906,0.0,0.50001791677529,0
-0.000409174536150295,0.0,0.9999999162880959,0.0,1.0,0.0,-0.9999999162880959,0.0,-0.000409174536150295,0.0005748401986158831,0.0,0.500020989646768,0
-0.0004757684678243654,0.0,0.9999998868221761,0.0,1.0,0.0,-0.9999998868221761,0.0,-0.0004757684678243654,0.0006683973481979555,0.0,0.5000243834961696,0
-0.0005490596066055649,0.0,0.9999998492667629,0.0,1.0,0.0,-0.9999998492667629,0.0,-0.0005490596066055649,0.0007713636015977802,0.0,0.5000281114560483,0
-0.0006293375708380913,0.0,0.9999998019670914,0.0,1.0,0.0,-0.9999998019670914,0.0,-0.0006293375708380913,0.0008841459194853784,0.0,0.5000321861416291,0
