0.01,0.2076864912890844,-0.31301467486444107,0.03287345350285803,0.05053479920629358,-0.18933333388712378,-0.5684820154247892
0.02,0.19655237220036734,-0.25506524510495515,0.027119444572300234,0.043573308479651955,-0.17884772162357798,-0.5355605360148069
0.03,0.18566819508575227,-0.24097253437688582,0.025696965731233763,0.03983106974974255,-0.1692564783240459,-0.5063111878313373
0.04,0.17542168734253774,-0.22774399408747967,0.024386656535190943,0.036354318852533235,-0.16009199161355012,-0.47848442820755105
0.05,0.16579714320425726,-0.2151565980513262,0.02308503734385994,0.03263285303578726,-0.15146098996794274,-0.4522599401007893
0.06,0.15641052529942037,-0.27098619121586287,0.027144368056512998,0.03144435470060829,-0.1439820075558042,-0.4371103722355132
0.07,0.14408906502482305,-0.4707117829227408,0.04094504884653323,0.040183783229012594,-0.14003319018398627,-0.4442349869134205
0.08,0.13680649838860223,-0.271023118745349,0.02701598260680638,0.02905879302176061,-0.13242456059539115,-0.4193853821583188
0.09,0.12569794968927847,-0.47083381072017105,0.038620239614676866,0.03594601769938819,-0.12809268508792057,-0.42689708049777914
0.1,0.11909592823662453,-0.27107390227526557,0.026437570776003998,0.026634622714608532,-0.12102951065447483,-0.40187751421764034
0.11,0.10902205041568605,-0.4590347475121409,0.03545812401614932,0.030964684590095756,-0.11619984550609273,-0.4082627839005461
0.12,0.10304132636573246,-0.25917375894153755,0.024772472267867832,0.02365329525104717,-0.10982011531319553,-0.3827573960182785
0.13,0.09420196763621266,-0.40481107841047886,0.030422602662842448,0.024933933810446084,-0.1045296806353194,-0.38530792153852467
0.14,0.08858948348571377,-0.20496087101276408,0.02102550632529462,0.02011906054136827,-0.09862935050127576,-0.3580489630188733
0.15,0.08111273331262799,-0.26821984893211354,0.02260042437879495,0.018492169142185926,-0.09278976523168478,-0.35217483881750095
0.16,0.07617526014710607,-0.10872308324743263,0.015900983389149165,0.01531922716485238,-0.08734164182269248,-0.3208645083370564
0.17,0.0705350340158462,-0.10267081798659936,0.014993006135483917,0.01363085618667759,-0.0816516698669037,-0.3061816517144102
0.18,0.06620348461774454,-0.01821499689711632,0.011612793244952822,0.012451733317747382,-0.07687047525035955,-0.2812398636367188
0.19,0.0625442736422769,-0.017262478230550805,0.010960980154705802,0.010738744209859655,-0.07267260031471974,-0.266269758063183
0.2,0.05903442427812014,-0.0025016807382305297,0.010011906062227863,0.00923004553325636,-0.06870238677418222,-0.2506732288928457
0.21,0.055728775709354327,-0.002351413821366037,0.00946061459087639,0.007554550826358036,-0.06488794836069,-0.23741172028639476
0.22,0.052623661755723375,-0.002151143623674451,0.008959440058483105,0.0061736596605066335,-0.061292049966133896,-0.22480673429202794
0.23,0.049719870714711734,-0.0021009951654189,0.008458493368836943,0.00512649105476996,-0.05791418032578481,-0.2128302917510483
0.24,0.04701604513604319,-0.0019008616154668901,0.007959967117250775,0.004378209971217189,-0.05467267096791459,-0.20145623185902947
0.25,0.04441367099399104,-0.0018507665653585258,0.007559178268671273,0.0037418871364453313,-0.05167622210803146,-0.1905042240010826
0.26,0.04191150061186365,-0.001750659870551459,0.007158431190582067,0.0033949091359917463,-0.04883137014520206,-0.18006914401822965
0.27,0.03960921272067029,-0.0015505731050261362,0.0067597209306898805,0.003060272650821326,-0.04603239933760668,-0.17025077058928675
0.28,0.037407459337131646,-0.0015004897504569585,0.006358962216016575,0.002832766929978339,-0.043493607190467694,-0.1609485356144839
0.29,0.03540557077491951,-0.0013004097021910984,0.006060060242372447,0.002706225300344847,-0.04111036477809383,-0.1521611717980305
0.3,0.03350526682752793,-0.0012003897474163496,0.005759525319150624,0.00257431750879086,-0.03879163025874948,-0.14376900534614034
0.31,0.03170365397263607,-0.001000316404836208,0.005460418352614434,0.0024522466251630207,-0.03674851998355444,-0.13580341101547372
0.32,0.03000346174202459,-0.0009002997848584755,0.005109850137023777,0.0023223684791530605,-0.03467340250672955,-0.12833102091723472
0.33,0.028302084135808737,-0.0007502397807938976,0.004810544795424149,0.002113023921730149,-0.03278418750318347,-0.12127834324676105
0.34,0.02680176401469051,-0.0005502331682845164,0.004511319901200258,0.002095582000554597,-0.030962413610556794,-0.11462212153936512
0.35000000000000003,0.025300801696837516,-0.0004501648673261779,0.004310549626677123,0.0019755096470215373,-0.02923170538982953,-0.10818176252427353
0.36,0.023900536855475527,-0.00025015993018475156,0.00411116470628508,0.0018624520649211493,-0.02757602164749559,-0.1023361672533879
0.37,0.0226003014115502,-0.00015016495923074165,0.003911689677250749,0.001755218736081427,-0.02610533614517724,-0.09669729077674975
0.38,0.02129937677690736,4.9893307055388085e-05,0.003711961038225891,0.0016436061377859,-0.024626890965118487,-0.09137003981958428
0.39,0.02009923152473349,0.00014988992983978693,0.003512292680765428,0.0015371543185591565,-0.02323160713637069,-0.08633790354520511
0.4,0.018999113802965983,0.0003498931824800067,0.003312569477199103,0.0015269097851075843,-0.02192429904105652,-0.08151002529245445
0.41000000000000003,0.0179991775513117,0.0003498931824800067,0.0031119061820763048,0.0014175648103336275,-0.020704558508930198,-0.07708611792619594
0.42,0.016998528688648745,0.00039994314488443566,0.0029119957082214096,0.0013179682617034563,-0.019580817945537954,-0.07287176637790711
0.43,0.015998364749806208,0.0005999396781505343,0.0027128889833423946,0.001316157519369287,-0.01844897716314863,-0.06885090735813583
0.44,0.015098284723704922,0.000699937934783298,0.00261292061725998,0.0012121822555947721,-0.01750778790034959,-0.06513409215546456
0.45,0.014298218031400994,0.0007999361847492065,0.0025129522578424307,0.001208100473171092,-0.016559410261239232,-0.06151909823974786
0.46,0.0134981613927643,0.0008999344280482598,0.0024129039024736415,0.0011040644832295454,-0.01560695239911098,-0.05810514492549405
