-0.0059,-0.0949,-0.0047,-0.1372,0.3707,-0.0609,-2.0388,0.0134,-1.8292,-2.1598,-1.9373,-2.0744,0.0
-0.0053,-0.1023,-0.0041,-0.1321,0.3224,0.0544,-2.0995,0.0133,-1.9997,-2.2992,-2.0982,-2.2234,0.0
-0.0047,-0.1095,-0.0036,-0.1272,0.3716,-0.0418,-2.0464,0.0132,-2.1666,-2.4362,-2.2558,-2.3696,0.0
-0.0041,-0.1168,-0.0031,-0.1225,0.339,0.0355,-2.0852,0.0131,-2.3352,-2.5756,-2.4154,-2.518,0.0
-0.0035,-0.1237,-0.0026,-0.118,0.3699,-0.0225,-2.0525,0.0129,-2.4952,-2.705,-2.566,-2.6568,0.0
-0.003,-0.1307,-0.0022,-0.1136,0.3537,0.0173,-2.0708,0.0127,-2.6552,-2.8392,-2.718,-2.799,0.0
-0.0026,-0.1373,-0.0018,-0.1094,0.3681,-0.0085,-2.0542,0.0125,-2.8058,-2.9665,-2.8614,-2.9335,0.0
-0.0022,-0.1437,-0.0014,-0.1053,0.3637,0.0061,-2.0595,0.0123,-2.9509,-3.0907,-3.0,-3.0642,0.0
-0.0018,-0.1498,-0.001,-0.1015,0.3697,-0.0011,-2.0535,0.0121,-3.0906,-0.0653,-3.1324,-0.0461,0.0
-0.0015,-0.1555,-0.0007,-0.0977,0.3711,0.0019,-2.0533,0.0118,-0.0764,-0.1764,-0.1131,-0.1622,0.0
-0.0012,-0.161,-0.0005,-0.094,0.3745,0.0009,-2.0513,0.0115,-0.1985,-0.2842,-0.2308,-0.2745,0.0
-0.0009,-0.1661,-0.0002,-0.0905,0.3774,0.0012,-2.0502,0.0112,-0.3145,-0.3825,-0.3413,-0.3782,0.0
-0.0007,-0.171,-0.0,-0.0871,0.3805,0.0011,-2.0492,0.0109,-0.4238,-0.4805,-0.447,-0.4798,0.0
-0.0005,-0.1756,0.0002,-0.0838,0.3836,0.0012,-2.0485,0.0106,-0.5249,-0.5719,-0.545,-0.5743,0.0
-0.0003,-0.1798,0.0004,-0.0807,0.3877,0.0012,-2.0489,0.0103,-0.6195,-0.6539,-0.6357,-0.6603,0.0
-0.0002,-0.1839,0.0005,-0.0776,0.3909,0.0012,-2.0485,0.01,-0.7102,-0.7371,-0.724,-0.7459,0.0
0.0,-0.1879,0.0007,-0.0747,0.3941,0.0012,-2.0483,0.0097,-0.8005,-0.8159,-0.8107,-0.8283,0.0
0.0001,-0.1916,0.0008,-0.0718,0.3973,0.0012,-2.0482,0.0094,-0.882,-0.8917,-0.8904,-0.906,0.0
0.0003,-0.1952,0.001,-0.0691,0.4005,0.0012,-2.0483,0.0091,-0.9618,-0.9616,-0.9671,-0.979,0.0
0.0004,-0.1987,0.0011,-0.0664,0.4036,0.0012,-2.0484,0.0088,-1.0372,-1.0327,-1.0411,-1.0516,0.0
0.0006,-0.2019,0.0012,-0.0639,0.4067,0.0012,-2.0486,0.0085,-1.1093,-1.0962,-1.1105,-1.1178,0.0
0.0007,-0.2047,0.0013,-0.0615,0.4106,0.0013,-2.0498,0.0082,-1.1727,-1.1521,-1.1715,-1.1761,0.0
0.0008,-0.2076,0.0013,-0.0591,0.4136,0.0013,-2.0501,0.008,-1.2356,-1.2124,-1.2335,-1.2373,0.0
0.0009,-0.2105,0.0014,-0.0569,0.4165,0.0013,-2.0505,0.0078,-1.3,-1.2695,-1.2956,-1.2967,0.0
0.001,-0.2132,0.0015,-0.0548,0.4194,0.0013,-2.0509,0.0076,-1.3596,-1.322,-1.3529,-1.3514,0.0
0.001,-0.2155,0.0015,-0.0527,0.423,0.0013,-2.0522,0.0074,-1.4088,-1.3702,-1.4017,-1.4,0.0
0.0011,-0.2179,0.0016,-0.0508,0.4257,0.0013,-2.0527,0.0072,-1.4632,-1.4181,-1.4541,-1.4499,0.0
0.0012,-0.2202,0.0017,-0.0489,0.4283,0.0013,-2.0532,0.007,-1.5151,-1.4637,-1.504,-1.4975,0.0
0.0013,-0.2224,0.0018,-0.0471,0.4308,0.0013,-2.0537,0.0068,-1.5647,-1.5072,-1.5517,-1.5429,0.0
0.0014,-0.2243,0.0019,-0.0454,0.4341,0.0013,-2.0551,0.0066,-1.6072,-1.5444,-1.5925,-1.5817,0.0
0.0014,-0.2263,0.0019,-0.0437,0.4365,0.0013,-2.0557,0.0064,-1.65,-1.5866,-1.635,-1.6242,0.0
0.0015,-0.2281,0.002,-0.0421,0.4388,0.0014,-2.0563,0.0062,-1.6913,-1.6223,-1.6745,-1.6616,0.0
0.0016,-0.2299,0.0021,-0.0406,0.4411,0.0014,-2.0568,0.006,-1.7328,-1.6584,-1.7143,-1.6994,0.0
0.0017,-0.2315,0.0022,-0.0391,0.4441,0.0014,-2.0582,0.0058,-1.7679,-1.6887,-1.7479,-1.7312,0.0
0.0018,-0.2332,0.0023,-0.0377,0.4462,0.0014,-2.0587,0.0056,-1.8059,-1.7217,-1.7844,-1.7658,0.0
0.0019,-0.2347,0.0024,-0.0364,0.4482,0.0014,-2.0593,0.0054,-1.8401,-1.7509,-1.817,-1.7966,0.0
0.0021,-0.236,0.0026,-0.0352,0.4509,0.0014,-2.0606,0.0052,-1.873,-1.7742,-1.8469,-1.8228,0.0
0.0022,-0.2374,0.0027,-0.034,0.4528,0.0014,-2.0611,0.005,-1.9043,-1.8008,-1.8767,-1.8508,0.0
0.0023,-0.2386,0.0028,-0.0328,0.4554,0.0014,-2.0624,0.0048,-1.932,-1.8242,-1.9031,-1.8755,0.0
0.0024,-0.2399,0.0029,-0.0317,0.4571,0.0014,-2.0629,0.0046,-1.9607,-1.8483,-1.9304,-1.901,0.0
0.0025,-0.2412,0.003,-0.0306,0.4588,0.0014,-2.0634,0.0044,-1.9902,-1.8734,-1.9585,-1.9275,0.0
0.0027,-0.2421,0.0031,-0.0296,0.4612,0.0014,-2.0647,0.0042,-2.0143,-1.8885,-1.9798,-1.9454,0.0
0.0028,-0.2432,0.0032,-0.0286,0.4627,0.0014,-2.0652,0.004,-2.0393,-1.9092,-2.0035,-1.9674,0.0
0.0029,-0.2441,0.0033,-0.0276,0.4649,0.0014,-2.0664,0.0039,-2.0611,-1.9269,-2.024,-1.9864,0.0
0.0031,-0.2451,0.0035,-0.0268,0.4663,0.0014,-2.0668,0.0038,-2.0866,-1.9431,-2.0466,-2.0054,0.0
0.0032,-0.246,0.0036,-0.0259,0.4676,0.0014,-2.0672,0.0037,-2.1085,-1.9609,-2.0672,-2.0245,0.0
0.0034,-0.2467,0.0037,-0.0252,0.4696,0.0014,-2.0684,0.0036,-2.1278,-1.9713,-2.0838,-2.0376,0.0
0.0035,-0.2476,0.0038,-0.0244,0.4708,0.0014,-2.0688,0.0035,-2.148,-1.9875,-2.1028,-2.055,0.0
0.0037,-0.2482,0.0039,-0.0237,0.4727,0.0014,-2.0699,0.0034,-2.1656,-1.9963,-2.1177,-2.0665,0.0
0.0039,-0.249,0.0041,-0.0231,0.4738,0.0014,-2.0702,0.0033,-2.1867,-2.0081,-2.136,-2.0811,0.0
0.004,-0.2495,0.0042,-0.0224,0.4756,0.0014,-2.0713,0.0032,-2.2002,-2.0178,-2.1483,-2.0919,0.0
0.0042,-0.25,0.0043,-0.0218,0.4773,0.0014,-2.0724,0.0031,-2.2156,-2.0244,-2.161,-2.1012,0.0
0.0044,-0.2507,0.0045,-0.0213,0.4782,0.0014,-2.0727,0.003,-2.2346,-2.0341,-2.1772,-2.1137,0.0
0.0046,-0.2511,0.0046,-0.0208,0.4798,0.0015,-2.0737,0.0029,-2.2465,-2.0372,-2.1864,-2.1195,0.0
0.0047,-0.2517,0.0047,-0.0202,0.4806,0.0015,-2.074,0.0028,-2.2615,-2.0481,-2.2001,-2.1316,0.0
0.0049,-0.2521,0.0048,-0.0197,0.4821,0.0015,-2.075,0.0027,-2.2742,-2.0519,-2.2101,-2.1381,0.0
0.0051,-0.2524,0.0049,-0.0193,0.4836,0.0015,-2.076,0.0026,-2.2843,-2.053,-2.2175,-2.1419,0.0
0.0053,-0.2529,0.0051,-0.0189,0.4843,0.0015,-2.0762,0.0025,-2.3002,-2.0595,-2.2305,-2.1512,0.0
0.0055,-0.2531,0.0053,-0.0185,0.4857,0.0015,-2.0772,0.0024,-2.3093,-2.0595,-2.2369,-2.154,0.0
0.0057,-0.2534,0.0054,-0.0182,0.487,0.0015,-2.0781,0.0023,-2.3201,-2.0612,-2.2449,-2.1584,0.0
0.0059,-0.2538,0.0056,-0.0179,0.4876,0.0015,-2.0783,0.0022,-2.3325,-2.0642,-2.2544,-2.1643,0.0
0.0062,-0.254,0.0058,-0.0177,0.4888,0.0015,-2.0792,0.0021,-2.3428,-2.0603,-2.2604,-2.1647,0.0
0.0064,-0.2543,0.006,-0.0174,0.4895,0.0014,-2.0798,0.002,-2.3533,-2.0615,-2.2681,-2.1687,0.0
0.0066,-0.2548,0.0062,-0.0171,0.4894,0.0012,-2.0797,0.0019,-2.3694,-2.0682,-2.2813,-2.1782,0.0
0.0069,-0.255,0.0064,-0.0169,0.4902,0.0011,-2.0804,0.0018,-2.3806,-2.0652,-2.2882,-2.1795,0.0
0.0071,-0.2552,0.0066,-0.0167,0.4908,0.001,-2.081,0.0017,-2.3896,-2.065,-2.2944,-2.1821,0.0
0.0073,-0.2554,0.0067,-0.0165,0.4914,0.0009,-2.0816,0.0016,-2.3981,-2.0644,-2.3001,-2.1842,0.0
0.0076,-0.2556,0.0069,-0.0164,0.492,0.0008,-2.0822,0.0015,-2.4088,-2.0608,-2.3064,-2.1849,0.0
0.0078,-0.2558,0.0071,-0.0162,0.4918,0.0007,-2.0821,0.0014,-2.4185,-2.061,-2.3132,-2.188,0.0
0.0081,-0.2559,0.0073,-0.0161,0.4923,0.0006,-2.0827,0.0013,-2.4284,-2.0565,-2.3187,-2.1878,0.0
0.0083,-0.256,0.0075,-0.016,0.4928,0.0005,-2.0833,0.0012,-2.4355,-2.0541,-2.3229,-2.1883,0.0
0.0086,-0.256,0.0077,-0.016,0.4933,0.0004,-2.0839,0.0012,-2.4425,-2.0468,-2.3256,-2.1853,0.0
0.0089,-0.2561,0.0079,-0.016,0.4938,0.0003,-2.0845,0.0012,-2.4514,-2.0412,-2.3301,-2.1841,0.0
0.0092,-0.256,0.0081,-0.016,0.4948,0.0003,-2.0853,0.0012,-2.4567,-2.0321,-2.3311,-2.1793,0.0
0.0095,-0.2558,0.0083,-0.016,0.4958,0.0003,-2.0861,0.0012,-2.4597,-2.0207,-2.3298,-2.1723,0.0
0.0097,-0.2556,0.0085,-0.0159,0.4967,0.0003,-2.0869,0.0012,-2.4602,-2.0116,-2.3274,-2.1661,0.0
0.01,-0.2555,0.0087,-0.0159,0.4976,0.0003,-2.0877,0.0012,-2.4651,-2.0019,-2.3279,-2.1608,0.0
0.0103,-0.2553,0.009,-0.0162,0.4983,0.0003,-2.0884,0.0012,-2.4694,-1.9902,-2.3274,-2.1539,0.0
0.0106,-0.2551,0.0093,-0.0165,0.499,0.0003,-2.0891,0.0012,-2.4732,-1.9783,-2.3265,-2.1467,0.0
0.0109,-0.255,0.0096,-0.0168,0.4992,0.0002,-2.0895,0.0012,-2.4799,-1.9692,-2.3285,-2.1424,0.0
0.0113,-0.2549,0.0099,-0.0169,0.4993,0.0001,-2.0899,0.0012,-2.4883,-1.9582,-2.3311,-2.1372,0.0
0.0116,-0.2548,0.0101,-0.0169,0.4994,-0.0001,-2.0903,0.0012,-2.494,-1.9495,-2.3325,-2.1328,0.0
0.0119,-0.2548,0.0103,-0.017,0.4994,-0.0003,-2.0906,0.0011,-2.5004,-1.9412,-2.3345,-2.1289,0.0
0.0122,-0.2547,0.0105,-0.0171,0.4995,-0.0005,-2.091,0.0011,-2.5057,-1.9318,-2.3354,-2.1239,0.0
0.0126,-0.2546,0.0108,-0.0175,0.4995,-0.0007,-2.0913,0.0011,-2.5144,-1.9196,-2.3378,-2.118,0.0
0.0129,-0.2543,0.0111,-0.0178,0.5002,-0.0008,-2.092,0.0011,-2.5163,-1.9057,-2.335,-2.1089,0.0
0.0133,-0.2539,0.0114,-0.0182,0.5009,-0.0009,-2.0926,0.0011,-2.5183,-1.887,-2.3308,-2.0964,0.0
0.0136,-0.2534,0.0117,-0.0185,0.5024,-0.001,-2.0939,0.0011,-2.5158,-1.869,-2.3236,-2.0831,0.0
0.014,-0.253,0.012,-0.0189,0.5031,-0.0011,-2.0945,0.0011,-2.5173,-1.8499,-2.3189,-2.0702,0.0
0.0143,-0.2527,0.0123,-0.0192,0.5038,-0.0012,-2.0951,0.0011,-2.5182,-1.8352,-2.3151,-2.0602,0.0
0.0147,-0.2525,0.0126,-0.0194,0.5038,-0.0014,-2.0954,0.0011,-2.5232,-1.8205,-2.3142,-2.0514,0.0
0.0151,-0.2522,0.0129,-0.0196,0.5044,-0.0017,-2.0963,0.0011,-2.527,-1.8046,-2.3121,-2.0415,0.0
0.0155,-0.252,0.0132,-0.0198,0.5042,-0.002,-2.0965,0.0011,-2.5324,-1.7902,-2.3116,-2.0331,0.0
0.0158,-0.2516,0.0134,-0.0199,0.5049,-0.0022,-2.0971,0.0011,-2.5302,-1.7735,-2.305,-2.0208,0.0
0.0162,-0.251,0.0137,-0.0201,0.5064,-0.0025,-2.0983,0.0011,-2.5265,-1.7504,-2.2955,-2.0035,0.0
0.0166,-0.2505,0.014,-0.0205,0.5072,-0.0027,-2.0989,0.0011,-2.5266,-1.73,-2.2894,-1.9892,0.0
0.017,-0.25,0.0144,-0.0209,0.508,-0.003,-2.0994,0.0011,-2.5266,-1.7093,-2.2832,-1.9747,0.0
0.0174,-0.2496,0.0147,-0.0211,0.5085,-0.0035,-2.1002,0.0011,-2.528,-1.691,-2.2787,-1.9623,0.0
0.0179,-0.2494,0.0151,-0.0214,0.5081,-0.0039,-2.1002,0.0011,-2.5364,-1.6743,-2.2796,-1.9532,0.0
0.0183,-0.2487,0.0154,-0.0218,0.5097,-0.0044,-2.1013,0.0011,-2.5319,-1.6496,-2.2691,-1.9346,0.0
0.0187,-0.2481,0.0157,-0.0222,0.5106,-0.0049,-2.1017,0.0011,-2.529,-1.6264,-2.2601,-1.9175,0.0
0.0191,-0.2477,0.0161,-0.0226,0.5112,-0.0055,-2.1024,0.0011,-2.5301,-1.6068,-2.255,-1.9042,0.0
0.0196,-0.2474,0.0165,-0.0229,0.5108,-0.0061,-2.1024,0.0011,-2.5361,-1.5878,-2.2534,-1.8927,0.0
0.02,-0.247,0.0168,-0.0231,0.5112,-0.0068,-2.103,0.0011,-2.5377,-1.5696,-2.2491,-1.8805,0.0
0.0205,-0.2464,0.0172,-0.0234,0.512,-0.0076,-2.1032,0.0011,-2.5377,-1.5449,-2.2417,-1.8632,0.0
0.0209,-0.2457,0.0175,-0.0238,0.5139,-0.0086,-2.104,0.0011,-2.5325,-1.5195,-2.2304,-1.8439,0.0
0.0214,-0.2451,0.0179,-0.0243,0.515,-0.0096,-2.1041,0.0011,-2.5313,-1.493,-2.2216,-1.825,0.0
0.0218,-0.2447,0.0182,-0.0246,0.5153,-0.0107,-2.1044,0.0011,-2.5319,-1.4736,-2.2162,-1.8116,0.0
0.0223,-0.2439,0.0186,-0.0251,0.5174,-0.0123,-2.1049,0.0011,-2.5267,-1.4432,-2.2034,-1.7888,0.0
0.0228,-0.2432,0.019,-0.0256,0.5187,-0.0137,-2.1048,0.0011,-2.5253,-1.4163,-2.1943,-1.7696,0.0
0.0233,-0.2424,0.0194,-0.0261,0.5211,-0.0158,-2.1051,0.0011,-2.5198,-1.3856,-2.1812,-1.7465,0.0
0.0238,-0.242,0.0198,-0.0265,0.5215,-0.0174,-2.1051,0.0011,-2.523,-1.3637,-2.1769,-1.7322,0.0
0.0243,-0.2413,0.0202,-0.0269,0.5235,-0.0198,-2.105,0.0011,-2.5195,-1.3355,-2.166,-1.7115,0.0
0.0248,-0.2409,0.0206,-0.0273,0.5241,-0.0217,-2.1048,0.0011,-2.5226,-1.3135,-2.1616,-1.6971,0.0
0.0253,-0.2405,0.021,-0.0277,0.5239,-0.0234,-2.104,0.0011,-2.5272,-1.2929,-2.1586,-1.684,0.0
0.0258,-0.2396,0.0214,-0.0282,0.5269,-0.027,-2.1034,0.0011,-2.5215,-1.262,-2.1453,-1.6607,0.0
0.0263,-0.239,0.0218,-0.0287,0.5284,-0.0299,-2.1028,0.0011,-2.5224,-1.2372,-2.1385,-1.6436,0.0
0.0268,-0.2385,0.0222,-0.0291,0.5293,-0.0329,-2.1019,0.0011,-2.5242,-1.2137,-2.1327,-1.6277,0.0
0.0273,-0.2378,0.0226,-0.0295,0.5322,-0.0373,-2.1007,0.0011,-2.5208,-1.1854,-2.1218,-1.6069,0.0
0.0279,-0.2371,0.0231,-0.0301,0.5344,-0.0418,-2.0992,0.0011,-2.522,-1.156,-2.1138,-1.5867,0.0
0.0284,-0.2366,0.0235,-0.0305,0.5357,-0.0458,-2.0977,0.0011,-2.5239,-1.1326,-2.1081,-1.5709,0.0
0.029,-0.2358,0.024,-0.031,0.5396,-0.0525,-2.0952,0.0011,-2.521,-1.0999,-2.0963,-1.5472,0.0
0.0295,-0.2349,0.0244,-0.0315,0.5448,-0.061,-2.0919,0.0011,-2.5137,-1.0676,-2.0815,-1.5225,0.0
0.0301,-0.2341,0.0249,-0.032,0.5493,-0.0694,-2.0884,0.0011,-2.5118,-1.0359,-2.0707,-1.4998,0.0
0.0306,-0.2336,0.0253,-0.0324,0.5512,-0.0752,-2.0858,0.0011,-2.5147,-1.0135,-2.066,-1.485,0.0
0.0312,-0.2331,0.0258,-0.0329,0.5534,-0.0815,-2.083,0.0011,-2.52,-0.9884,-2.0621,-1.469,0.0
0.0318,-0.2327,0.0263,-0.0334,0.5557,-0.0881,-2.0799,0.0011,-2.5255,-0.9635,-2.0585,-1.4533,0.0
0.0324,-0.2321,0.0268,-0.0339,0.56,-0.0976,-2.0759,0.0011,-2.5277,-0.9356,-2.0517,-1.4344,0.0
0.033,-0.2314,0.0273,-0.0344,0.566,-0.1097,-2.0702,0.0011,-2.5274,-0.9054,-2.0424,-1.4132,0.0
0.0336,-0.2306,0.0278,-0.035,0.5741,-0.1257,-2.0622,0.0011,-2.5243,-0.8722,-2.0303,-1.3891,0.0
0.0342,-0.23,0.0283,-0.0355,0.5804,-0.1392,-2.0554,0.0011,-2.526,-0.8438,-2.023,-1.3698,0.0
0.0348,-0.2291,0.0288,-0.0361,0.5908,-0.1599,-2.0451,0.0011,-2.5225,-0.8103,-2.0105,-1.3453,0.0
0.0354,-0.2288,0.0293,-0.0366,0.5931,-0.1679,-2.0409,0.0011,-2.5317,-0.7887,-2.0104,-1.333,0.0
0.036,-0.2285,0.0298,-0.0371,0.5962,-0.1778,-2.0355,0.0011,-2.5396,-0.7662,-2.0092,-1.3196,0.0
0.0366,-0.2281,0.0303,-0.0376,0.6012,-0.1909,-2.0288,0.0011,-2.5456,-0.7419,-2.0061,-1.3045,0.0
0.0373,-0.2278,0.0309,-0.0382,0.6047,-0.2018,-2.0227,0.0011,-2.5561,-0.7169,-2.0059,-1.2902,0.0
0.0379,-0.2275,0.0314,-0.0387,0.6091,-0.2135,-2.0167,0.0011,-2.5641,-0.6944,-2.0047,-1.2769,0.0
0.0385,-0.227,0.0319,-0.0392,0.6162,-0.2304,-2.0073,0.0011,-2.5692,-0.6693,-2.0007,-1.2609,0.0
0.0392,-0.2265,0.0325,-0.0398,0.6248,-0.2499,-1.9967,0.0011,-2.5761,-0.6409,-1.997,-1.2431,0.0
0.0398,-0.2263,0.033,-0.0403,0.6274,-0.2597,-1.991,0.0011,-2.5864,-0.6205,-1.9981,-1.2319,0.0
0.0405,-0.226,0.0336,-0.0409,0.6324,-0.2742,-1.9829,0.0011,-2.5969,-0.5956,-1.998,-1.2177,0.0
0.0412,-0.2257,0.0342,-0.0415,0.6386,-0.2901,-1.9736,0.0011,-2.607,-0.5704,-1.9975,-1.2031,0.0
0.0418,-0.2255,0.0347,-0.0421,0.6426,-0.3024,-1.9667,0.0011,-2.6168,-0.5497,-1.9981,-1.1916,0.0
0.0425,-0.2252,0.0353,-0.0427,0.65,-0.3206,-1.9564,0.0011,-2.6267,-0.5243,-1.9974,-1.1768,0.0
0.0432,-0.2249,0.0359,-0.0433,0.6559,-0.3369,-1.9464,0.0011,-2.6377,-0.4998,-1.9977,-1.163,0.0
0.0439,-0.2247,0.0365,-0.044,0.6593,-0.3483,-1.9399,0.0011,-2.6509,-0.4775,-2.0003,-1.1514,0.0
0.0446,-0.2245,0.0371,-0.0447,0.6627,-0.3605,-1.9327,0.0011,-2.664,-0.4551,-2.0027,-1.1397,0.0
0.0453,-0.2243,0.0377,-0.0454,0.666,-0.3725,-1.9255,0.0011,-2.6772,-0.4329,-2.0053,-1.1281,0.0
0.046,-0.2241,0.0383,-0.0461,0.6708,-0.3863,-1.9169,0.0011,-2.6899,-0.4101,-2.0073,-1.116,0.0
0.0467,-0.2238,0.0389,-0.0468,0.6772,-0.4036,-1.9064,0.0011,-2.7016,-0.3865,-2.0084,-1.103,0.0
0.0474,-0.2237,0.0395,-0.0475,0.6796,-0.414,-1.9,0.0011,-2.7158,-0.3651,-2.0119,-1.0923,0.0
0.0481,-0.2236,0.0401,-0.0482,0.6822,-0.4249,-1.8933,0.0011,-2.7298,-0.3437,-2.0153,-1.0816,0.0
0.0489,-0.2235,0.0408,-0.0489,0.6847,-0.4357,-1.8866,0.0011,-2.7464,-0.3198,-2.0197,-1.0699,0.0
0.0496,-0.2234,0.0414,-0.0496,0.6869,-0.4459,-1.8802,0.0011,-2.7607,-0.2987,-2.0234,-1.0595,0.0
0.0503,-0.2232,0.042,-0.0503,0.6936,-0.4638,-1.869,0.0011,-2.7729,-0.2757,-2.025,-1.0471,0.0
0.051,-0.223,0.0427,-0.051,0.7,-0.4812,-1.858,0.0011,-2.7877,-0.2505,-2.0278,-1.0339,0.0
0.0516,-0.2228,0.0433,-0.0516,0.7051,-0.4971,-1.8477,0.0011,-2.8006,-0.2284,-2.0302,-1.0223,0.0
0.0523,-0.2226,0.044,-0.0523,0.7108,-0.5134,-1.8376,0.0011,-2.816,-0.2037,-2.0336,-1.0097,0.0
0.053,-0.2224,0.0447,-0.053,0.7151,-0.5271,-1.8287,0.0011,-2.8322,-0.1797,-2.0377,-0.9978,0.0
0.0537,-0.2222,0.0453,-0.0536,0.7193,-0.5414,-1.8192,0.0011,-2.8458,-0.1582,-2.0408,-0.9869,0.0
0.0544,-0.2221,0.046,-0.0544,0.723,-0.5542,-1.8107,0.0011,-2.8623,-0.1345,-2.0452,-0.9753,0.0
0.0551,-0.222,0.0467,-0.0551,0.7267,-0.5676,-1.8016,0.0011,-2.8787,-0.1107,-2.0495,-0.9636,0.0
0.0558,-0.2219,0.0474,-0.0558,0.7312,-0.5817,-1.7926,0.0011,-2.895,-0.087,-2.0538,-0.9519,0.0
0.0565,-0.2218,0.0481,-0.0565,0.7345,-0.5945,-1.7838,0.0011,-2.9116,-0.0636,-2.0583,-0.9405,0.0
0.0572,-0.2217,0.0488,-0.0572,0.7356,-0.6036,-1.7778,0.0011,-2.9291,-0.041,-2.0637,-0.9299,0.0
0.0579,-0.2216,0.0495,-0.0579,0.7358,-0.6111,-1.7723,0.0011,-2.9469,-0.0186,-2.0694,-0.9196,0.0
0.0586,-0.2215,0.0502,-0.0586,0.7358,-0.6182,-1.7671,0.0011,-2.9648,0.0037,-2.0752,-0.9094,0.0
0.0593,-0.2214,0.0509,-0.0593,0.7399,-0.6323,-1.7576,0.0011,-2.9813,0.0272,-2.0797,-0.8979,0.0
0.06,-0.2213,0.0516,-0.06,0.7399,-0.6395,-1.7522,0.0011,-2.9992,0.0495,-2.0855,-0.8877,0.0
0.0608,-0.2212,0.0524,-0.0608,0.7407,-0.6481,-1.7463,0.0011,-3.0192,0.0745,-2.092,-0.8762,0.0
0.0615,-0.2211,0.0531,-0.0615,0.7415,-0.6567,-1.7404,0.0011,-3.0368,0.0969,-2.0976,-0.8659,0.0
0.0622,-0.221,0.0538,-0.0622,0.7441,-0.6683,-1.732,0.0011,-3.0538,0.1198,-2.1026,-0.855,0.0
0.063,-0.2209,0.0546,-0.063,0.7476,-0.6823,-1.7222,0.0011,-3.0728,0.1457,-2.1081,-0.8426,0.0
0.0637,-0.2208,0.0553,-0.0637,0.748,-0.6903,-1.7166,0.0011,-3.0904,0.1678,-2.1138,-0.8324,0.0
0.0645,-0.2207,0.0561,-0.0645,0.7502,-0.7012,-1.7085,0.0011,-3.1099,0.1931,-2.1198,-0.8206,0.0
0.0652,-0.2206,0.0568,-0.0652,0.7533,-0.7144,-1.6991,0.0011,-3.1266,0.216,-2.1246,-0.8096,0.0
0.066,-0.2205,0.0576,-0.066,0.7561,-0.7264,-1.6906,0.0011,-0.0044,0.2413,-2.1305,-0.7977,0.0
0.0668,-0.2204,0.0583,-0.0668,0.7588,-0.7389,-1.6815,0.0011,-0.0236,0.2666,-2.1363,-0.7858,0.0
